"drop","Open","High","Low","Close","Adj.Close","Volume","OilPrice","deaths","DPRIME","TOTALSA","GoogleTrend","new_cases","new_deaths"
"108",-0.527210769943014,-0.560536706053219,-0.534003555633777,-0.56961040847359,-0.56961040847359,-0.566486924789385,-0.00115940205669697,-0.270565189334768,-0.421741080129577,-0.433721778209164,-1.23242716139253,-0.444226743064042,0.326105666878277
"109",-0.546230978876042,-0.574796283367168,-0.521366214990895,-0.535918974717024,-0.535918974717024,-0.690470159555927,-0.107939254634472,-0.270565189334768,-0.421741080129577,-0.433721778209164,-1.11999698681717,-0.394682937734892,0.384889799076887
"110",-0.481208460177463,-0.476724633410572,-0.451404932585616,-0.434179718386473,-0.434179718386473,0.0428264812439919,-0.0449869534878731,2.58969538363278,-0.421741080129577,-0.433721778209164,-0.670276288515724,-0.354731583264057,-0.068587792169527
"111",-0.448017980151157,-0.469865179092605,-0.427351708112804,-0.448824665087973,-0.448824665087973,-0.278310610852094,0.0131841602298698,-0.270565189334768,-0.421741080129577,-0.433721778209164,-0.38920085207732,-0.47437935741079,-0.375105052919418
"112",-0.366076373039504,-0.357024050268535,-0.331969120422836,-0.315230499832605,-0.315230499832605,0.548613079514974,-0.2593435232149,-0.270565189334768,-0.421741080129577,-0.433721778209164,0.172950020799486,-0.479777259865111,0.333103777854302
"113",-0.368730460752952,-0.370186748309688,-0.349068652687374,-0.397891746696486,-0.397891746696486,0.243564535079614,-0.197188086639777,-0.270565189334768,-0.421741080129577,-0.433721778209164,0.00430475893644408,-0.412767630034082,0.219734380042699
"114",-0.384843838043246,-0.418048544465641,-0.44580279168859,-0.457358380375808,-0.457358380375808,0.341167622571513,-0.125470275206943,-0.270565189334768,-0.421741080129577,-0.433721778209164,-0.33298576478964,-0.33475590602864,0.188942691748189
"115",-0.483119987206115,-0.401270597289879,-0.452479789827475,-0.369298338682167,-0.369298338682167,0.218290763575336,-0.0210810163435953,-0.270565189334768,-0.421741080129577,-0.433721778209164,-0.726491375803404,-0.449590263974068,-0.650830625374799
"116",-0.334528894427124,-0.379579898117133,-0.364718726884231,-0.38318338310916,-0.38318338310916,0.0285818932005409,-0.0433932243449215,-0.270565189334768,-0.421741080129577,-0.433721778209164,-0.501631026652682,-0.435356304635922,-0.512268028049506
"117",-0.372663923418405,-0.391753915507824,-0.331855058725887,-0.367889179222803,-0.367889179222803,-0.450882181533837,0.0586054408039981,2.58969538363278,-0.421741080129577,-0.433721778209164,-0.726491375803404,-0.306494276618119,0.104965360035891
"118",-0.348509579927844,-0.369816051965921,-0.312475733764556,-0.34862104575827,-0.34862104575827,-0.466890055961308,0.104823585949602,-0.270565189334768,-0.421741080129577,-0.433721778209164,-0.782706463091085,-0.242750893495118,-0.00980365997091784
"119",-0.333059689021576,-0.374806119591586,-0.31757294320174,-0.353465886846996,-0.353465886846996,-0.590458399813963,0.174150803668009,-0.270565189334768,-0.421741080129577,-0.433721778209164,-0.614061201228043,-0.167008351413148,-0.0615896811935021
"120",-0.353327820118107,-0.385759609865711,-0.319722649542847,-0.363883600573409,-0.363883600573409,-0.857521376133453,0.135901304237164,-0.270565189334768,-0.421741080129577,-0.433721778209164,-0.614061201228043,-0.234705612130079,-0.706815513182998
"121",-0.355018182385836,-0.380939506849685,-0.313224813277032,-0.352072551923241,-0.352072551923241,-0.857187158452822,-0.0489712763452531,2.58969538363278,-0.421741080129577,-0.433721778209164,-0.726491375803404,-0.0422721087107495,-0.467480117802946
"122",-0.362553542246411,-0.398119033362866,-0.379782484222831,-0.416874816865727,-0.416874816865727,-0.327705679099853,0.0131841602298698,-0.270565189334768,-0.421741080129577,-0.433721778209164,-0.670276288515724,0.0722184337917279,0.0909691380838408
"123",-0.425490730009219,-0.421138342405349,-0.405822660525143,-0.377087857487716,-0.377087857487716,-0.524214150563351,-0.00354999577112486,-0.270565189334768,-0.421741080129577,-0.433721778209164,-0.726491375803404,0.0591190654153183,-0.0140025265565328
"124",-0.361495205675466,-0.407203136944688,-0.376965197764219,-0.418632219019431,-0.418632219019431,-0.570267042004799,0.045058743088907,-0.270565189334768,-0.421741080129577,-0.433721778209164,-0.782706463091085,0.286381073205521,2.34576049455906
"125",-0.402205255978166,-0.384029304789393,-0.387306346491457,-0.340087449213824,-0.340087449213824,-0.55050209985713,0.0498399305177628,-0.270565189334768,-0.421741080129577,-0.433721778209164,-0.838921550378766,0.208128678390014,-0.694218913426153
"126",-0.34298048460101,-0.264004349794067,-0.297395577207105,-0.228531906504723,-0.228531906504723,0.359042506111474,0.0928706173774632,-0.270565189334768,-0.421741080129577,-0.433721778209164,-0.501631026652682,0.307250670592609,-0.5948457375666
"127",-0.222129716543657,-0.190404258868851,-0.172373893084371,-0.165487170375556,-0.165487170375556,-0.0548803289763782,0.173353939096532,-0.270565189334768,-0.421741080129577,0.204021000531177,-0.164340502926598,0.387153379534278,0.712401392754852
"128",-0.00336618092437279,-0.0472362311181113,-0.00121629634144091,-0.0245308516870265,-0.0245308516870265,0.397258569179503,0.151838595666682,-0.270565189334768,-0.421741080129577,0.204021000531177,0.566455631813251,0.667981833336151,-0.152565123881826
"129",0.0838516591037069,0.184177718581548,0.129782015507584,0.233411572354972,0.233411572354972,0.779857140268893,0.136698168808639,-0.270565189334768,-0.421741080129577,0.204021000531177,0.847531068251654,0.566384369944313,-0.685821180254923
"130",0.286565094250546,0.264065488139353,0.244869819884824,0.262353096404017,0.262353096404017,0.885861768767001,0.180525720239816,-0.270565189334768,-0.421741080129577,0.204021000531177,0.678885806388612,0.597224615176962,-0.562654427076885
"131",0.286549186185243,0.245155656549854,0.203554170211476,0.224386956065535,0.224386956065535,0.28906423863588,0.211603438527377,-0.270565189334768,-0.421741080129577,0.204021000531177,0.0605198462241247,0.854501711136733,0.578037662015174
"132",0.273895481351316,0.23171491114589,0.268597405052641,0.26935106386384,0.26935106386384,-0.24034809223144,0.106417315092554,-0.270565189334768,-0.421741080129577,0.204021000531177,-0.164340502926598,0.903770464111523,0.0951680046694557
"133",0.272331546339419,0.448560113712205,0.308870629504328,0.507423681690439,0.507423681690439,1.09882757981468,0.17972885566834,-0.270565189334768,-0.421741080129577,0.204021000531177,0.341595282662528,1.04466603263259,0.309310200535818
"134",0.687805157645136,0.828719020638379,0.463743003953096,0.432076995909504,0.432076995909504,2.90219703601462,0.146260543666351,-0.270565189334768,-0.421741080129577,0.204021000531177,1.74697246485454,0.8471096791133,-0.517866516830326
"135",0.525091273107792,0.512025538548671,0.398423197181709,0.46333023999968,0.46333023999968,1.1081050016391,0.155822918524062,-0.270565189334768,-0.421741080129577,0.204021000531177,1.18482159197774,0.876540281029853,-0.505269917073481
"136",0.504554497915413,0.450228652801218,0.440764628579532,0.5095769188887,0.5095769188887,0.295575721034383,0.234712511100179,-0.270565189334768,-0.421741080129577,0.204021000531177,0.341595282662528,1.23424586787543,0.139955914916015
"137",0.400543878248969,0.421972104039303,0.455421475211279,0.437745045331399,0.437745045331399,0.0573591879776421,0.214790896813281,-0.270565189334768,-0.421741080129577,0.204021000531177,0.172950020799486,1.20670625089511,0.268721156874873
"138",0.457872904282913,0.430932683371126,0.494505911005936,0.43806175769791,0.43806175769791,-0.515512966119333,0.200447334526714,-0.270565189334768,-0.421741080129577,0.204021000531177,-0.0519103283512366,1.52346341848529,0.249126446142004
"139",0.466656304788114,0.60472086716985,0.491248915402771,0.663135948400285,0.663135948400285,0.382426219008045,0.182119449382768,-0.270565189334768,-0.421741080129577,0.204021000531177,0.172950020799486,1.00313312712418,-0.484275584145406
"140",0.657679389305897,0.643343920762008,0.605245471461912,0.544962456656534,0.544962456656534,0.271316127319606,0.262602771101837,-0.270565189334768,-0.421741080129577,0.204021000531177,0.51024054452557,0.829643854611421,-0.54445933853922
"141",0.593020260106996,0.568291579847895,0.611759462668243,0.582912891202795,0.582912891202795,0.041259115569308,0.236306240243131,-0.270565189334768,-0.421741080129577,0.204021000531177,2.42155351230671,1.35561271923692,0.558442951282304
"142",0.719321301950138,0.664972738078288,0.479474585687535,0.457424965035713,0.457424965035713,1.21302630386206,0.155026053952586,-0.270565189334768,-0.421741080129577,0.204021000531177,1.91561772671759,1.24559177749279,0.508056552254925
"143",0.303942183288526,0.318910270587882,0.293448670558756,0.305322441930704,0.305322441930704,0.64463727658458,0.181322584811292,-0.270565189334768,-0.421741080129577,0.204021000531177,0.847531068251654,1.05126728913724,0.407283754200166
"144",0.333941634954313,0.447046213605164,0.369109748196548,0.499428451838196,0.499428451838196,0.258800251417351,0.189291230526051,-0.270565189334768,-0.421741080129577,0.204021000531177,0.116734933511805,0.803617025580077,-0.400298252433107
"145",0.442944172338275,0.472939023762629,0.469133559099464,0.399509777060397,0.399509777060397,0.231140857158223,0.166979022524725,-0.270565189334768,-0.421741080129577,0.204021000531177,-0.108125415638917,0.812212411653836,0.440874686885086
"146",0.438205117031164,0.426761331786287,0.489620295462021,0.435322680200618,0.435322680200618,-0.50434548568721,0.198853605383762,-0.270565189334768,-0.421741080129577,0.204021000531177,-0.220555590214278,1.00100147137789,0.677410837874728
"147",0.417668341838785,0.393437392045417,0.463564086358361,0.416925331587019,0.416925331587019,-0.712470902739542,0.156619783095538,-0.270565189334768,-0.421741080129577,0.204021000531177,-0.445415939365001,1.45659131483144,0.974130743258183
"148",0.460321498338499,0.399323499065197,0.382105420728179,0.327108006483063,0.327108006483063,-0.179336078394847,0.168572751667677,-0.270565189334768,-0.421741080129577,0.204021000531177,-0.220555590214278,1.21753643734804,0.834168523737685
"149",0.35637402911004,0.388138278194129,0.420212783898243,0.412983161907224,0.412983161907224,-0.575522326914033,0.218775219670661,-0.270565189334768,-0.421741080129577,0.445469306128361,-0.501631026652682,0.511992766869562,-0.487074828535816
"150",0.428742440557755,0.415328822952291,0.448907239726613,0.416149604776903,0.416149604776903,-0.620964406732259,0.237103104814607,-0.270565189334768,-0.421741080129577,0.445469306128361,-0.670276288515724,0.446530306531809,-0.305123943159169
"151",0.425551175234993,0.372735257653973,0.459183157995952,0.413014810978443,0.413014810978443,-1.01706998201819,0.311211509961869,-0.270565189334768,-0.421741080129577,0.445469306128361,-0.726491375803404,0.856289551440075,0.898551144717114
"152",0.422138863632429,0.399725194271777,0.473758505232728,0.420234306104344,0.420234306104344,-0.90017446703055,0.32077388481958,-0.270565189334768,-0.421741080129577,0.445469306128361,-0.726491375803404,0.6939742808232,0.964333387891748
"153",0.43589851075209,0.37259640777631,0.372383143018564,0.361860111601649,0.361860111601649,-0.565484271747491,0.243478021386415,-0.270565189334768,-0.421741080129577,0.445469306128361,-0.782706463091085,0.932960395218011,1.52138302158333
"154",0.354478410146692,0.307323354510234,0.324879027447324,0.307808097287697,0.307808097287697,-0.723845828628608,0.253040396244126,-0.270565189334768,-0.421741080129577,0.445469306128361,-0.670276288515724,0.489163421457657,-0.347112609015318
"155",0.272331546339419,0.249388774121997,0.290940632328899,0.237860340912362,0.237860340912362,-0.596670238774658,0.212400303098853,-0.270565189334768,-0.421741080129577,0.445469306128361,-0.108125415638917,0.581409104801245,-0.333116387063268
"156",0.389232825184894,0.50430092783024,0.40493718838804,0.523430314244475,0.523430314244475,0.933009511231207,0.32475820767696,5.44995595660033,-0.421741080129577,0.445469306128361,1.07239141740238,0.487994448951626,0.440874686885086
"157",0.61197742918442,0.606543813502514,0.620325505880195,0.628304601860264,0.628304601860264,0.763192355227768,0.307227187104489,2.58969538363278,-0.421741080129577,0.445469306128361,0.397810369950209,0.801829185276735,1.02031827569995
"158",0.697267834118544,0.63376548071726,0.717027212861213,0.675342705435395,0.675342705435395,-0.141235262802898,0.306430322533013,-0.270565189334768,-0.421741080129577,0.445469306128361,0.0605198462241247,0.635181840078684,0.450672042251521
"159",0.716240674299027,0.90730929505842,0.79224871163623,0.968132181809635,0.968132181809635,0.742102067105183,0.310414645390393,-0.270565189334768,-0.421741080129577,0.445469306128361,0.566455631813251,0.32609175686629,-0.265934521693429
"160",1.06692907669463,1.02787503460092,1.07281046432179,1.0495902098314,1.0495902098314,0.307872626732087,0.344679821963858,-0.270565189334768,-0.421741080129577,0.445469306128361,0.791315980963973,0.0837706326748607,-0.442286918289257
"161",1.01323340064431,1.00794563936731,1.06645923576968,1.03603759147936,1.03603759147936,-0.18414189814737,0.334320582534671,-0.270565189334768,-0.421741080129577,0.445469306128361,0.51024054452557,0.394407885380531,0.787980991295921
"162",1.00640877743919,1.17941653264583,1.09227117468154,1.2312517463557,1.2312517463557,0.784686009516632,0.282524385388736,-0.270565189334768,-0.421741080129577,0.445469306128361,1.07239141740238,0.509070335604484,0.83276890154248
"163",1.29720892207361,1.29296817116378,1.36584681128124,1.30748504152318,1.30748504152318,0.885850244019393,0.233118781957227,-0.270565189334768,-0.421741080129577,0.445469306128361,1.5783272029915,0.391451072571158,0.443673931275496
"164",1.42599012924196,1.34473848130027,1.20701694053493,1.25083648135958,1.25083648135958,0.72150734312974,0.272165145959548,2.58969538363278,-0.421741080129577,0.445469306128361,0.959961242827015,0.0648607833125897,-0.443686540484462
"165",1.18683191678919,1.18862416047765,1.27293958552259,1.26530736608561,1.26530736608561,-0.362360595157019,0.398069748252746,-0.270565189334768,-0.421741080129577,0.445469306128361,0.454025457237889,0.195235599279375,-0.403097496823517
"166",1.32128431764327,1.40190078600732,1.41239000102579,1.47086011992654,1.47086011992654,0.0502829929463485,0.380538727680275,-0.270565189334768,-0.421741080129577,0.445469306128361,0.51024054452557,0.189081302850563,0.624225194456938
"167",1.51158087592142,1.60212256451068,1.55711666570007,1.60635421898325,1.60635421898325,1.13978653281341,0.304836593390062,-0.270565189334768,-0.421741080129577,0.445469306128361,0.678885806388612,0.351671625821799,0.653617260556243
"168",1.69271463344575,1.63748585555349,1.62880410024242,1.56621889816751,1.56621889816751,0.723535698708743,0.335117447106147,-0.270565189334768,-0.421741080129577,0.445469306128361,1.07239141740238,0.456913532908911,0.488461841522055
"169",1.57886215822204,1.91898625067296,1.65165225897852,2.00667781904914,2.00667781904914,1.13769824854684,0.374960675679944,-0.270565189334768,-0.421741080129577,0.445469306128361,2.42155351230671,0.101820943429756,-0.659228358546029
"170",2.03327699146505,1.93713889274601,1.89918784141508,1.82246709153863,1.82246709153863,0.486434761220454,0.134307575094212,-0.270565189334768,-0.421741080129577,0.697474130559875,1.85940263942991,0.0423064902550446,-0.324718653892038
"171",1.85042092916252,1.75599691816639,1.36674237636825,1.60334601355344,1.60334601355344,0.626038638894838,0.135901304237164,-0.270565189334768,-0.421741080129577,0.697474130559875,1.12860650469006,0.413248971654212,0.461869019813161
"172",1.28360740775801,1.39108614561086,1.34133747030241,1.28376801284164,1.28376801284164,0.428273969942072,0.00680924365806248,-0.270565189334768,-0.421741080129577,0.697474130559875,1.0161763301147,0.210913583477912,0.411482620785781
"173",1.24869486781449,1.36173271757615,1.09722189854419,1.37337974564229,1.37337974564229,0.952092188320484,-0.0274559329154026,-0.270565189334768,-0.421741080129577,0.697474130559875,1.12860650469006,0.124787815018841,0.408683376395371
"174",0.878954795798615,0.903972209155782,0.75409239508795,0.675880953384209,0.675880953384209,1.07065418181224,-0.197984951211252,-0.270565189334768,-0.421741080129577,0.697474130559875,1.24103667926542,-0.287756334977323,-0.691419669035743
"175",0.883694088067971,0.905980685188682,0.848791003441564,0.961419285561329,0.961419285561329,0.240874658987914,-0.0824395883472424,-0.270565189334768,-0.421741080129577,0.697474130559875,0.959961242827015,-0.189012539761973,-0.405896741213927
"176",1.11757570426221,1.13764168338834,1.00390764808213,1.00147536495563,1.00147536495563,0.366835540443984,-0.139016972922033,-0.270565189334768,-0.421741080129577,0.697474130559875,0.00430475893644408,-0.023809219424314,0.524852018597385
"177",1.08384816510771,1.01026292988751,1.00341910769853,1.01239979630303,1.01239979630303,-0.191264192169096,-0.176469607781403,-0.270565189334768,-0.421741080129577,0.697474130559875,-0.220555590214278,0.168039797742,0.298113222974178
"178",1.07602849004823,1.29993583182869,1.10764443266984,1.38367074434044,1.38367074434044,0.322811004581538,-0.194797492925349,-0.270565189334768,-0.421741080129577,0.697474130559875,-0.276770677501959,0.0430285026852404,-0.53606160536799
"179",1.51527739214051,1.62390602080894,1.57503050793499,1.62226591223986,1.62226591223986,0.651902477476645,-0.117501629492183,-0.270565189334768,-0.421741080129577,0.697474130559875,0.00430475893644408,0.0763786006514275,-0.433889185118027
"180",1.54142220268189,1.59184894039972,1.61256783132647,1.55893610489918,1.55893610489918,0.0752294616185605,0.0171684830872493,-0.270565189334768,-0.421741080129577,0.697474130559875,-0.276770677501959,0.648212445366504,0.904149633497934
"181",1.34971983429716,1.43735672603109,1.3901931371849,1.41383154925399,1.41383154925399,0.178949885140769,0.106417315092554,2.58969538363278,-0.421741080129577,0.697474130559875,-0.557846113940362,-0.275791557562649,0.145554403696835
"182",1.60516510156748,1.53939876410007,1.55955935133286,1.56202330634742,1.56202330634742,0.400861205281754,0.091276888234511,-0.270565189334768,-0.421741080129577,0.697474130559875,-0.445415939365001,0.376391956169931,0.0979672490598657
"183",1.64615959344895,1.57554988819006,1.38262056581639,1.61933694823148,1.61933694823148,0.932613059913493,-0.051361870059681,-0.270565189334768,-0.421741080129577,0.697474130559875,0.116734933511805,0.248664519113864,-0.713813624159023
"184",1.46030221475832,1.43712499543415,1.46836225305255,1.42016467248013,1.42016467248013,0.243525350937747,-0.0139092352003116,-0.270565189334768,-0.421741080129577,0.697474130559875,2.36533842501903,0.705973439782168,-0.54445933853922
"185",1.26725695764149,1.23929759134134,1.1286525078537,1.07287963565377,1.07287963565377,0.600640400116394,0.00601237908658671,-0.270565189334768,-0.421741080129577,0.697474130559875,1.74697246485454,0.19554503317803,0.230931357604339
"186",0.940564884413508,1.14158131210085,0.928506987434046,1.13169738421085,1.13169738421085,0.634912694552975,0.0179653476587256,-0.270565189334768,-0.421741080129577,0.697474130559875,0.397810369950209,0.182583190978801,0.477264863960415
"187",1.1749206462602,1.21287955400269,1.25421143331731,1.28645949798872,1.28645949798872,-0.0416499187224286,-0.00833118319998064,-0.270565189334768,-0.421741080129577,0.697474130559875,-0.276770677501959,0.398602433784526,0.195940802724214
"188",1.42096639539384,1.36235058601368,1.45166975363403,1.39617851586607,1.39617851586607,-0.444760235604484,0.0458556076603834,-0.270565189334768,-0.421741080129577,0.697474130559875,-0.445415939365001,0.124753433474546,-0.702616646597383
"189",1.35287928348931,1.36559502293536,1.41950658617006,1.37931691508048,1.37931691508048,-0.433242402845078,-0.0545493283455847,-0.270565189334768,-0.421741080129577,0.697474130559875,-0.501631026652682,0.013013414515672,-0.625637425861109
"190",1.39490064335574,1.40753960506417,1.49173150633162,1.45800422444996,1.45800422444996,-0.481040141074373,-0.0569399220600125,-0.270565189334768,-0.421741080129577,0.697474130559875,-0.726491375803404,0.35748210680766,0.233730601994749
"191",1.54845220106376,1.52302262800005,1.60532102954474,1.60959990327437,1.60959990327437,-0.421205956443314,-0.100767473491189,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.501631026652682,0.321897208462296,0.236529846385159
"192",1.39545361844798,1.44770767349534,1.44719141521447,1.34781024885,1.34781024885,0.0556535253316626,-0.240218773499477,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.33298576478964,0.417787335501157,0.16654873662491
"193",1.41093508062387,1.40529963789726,1.48244881562739,1.43164305756856,1.43164305756856,-0.559933953299493,-0.0983768797767608,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.726491375803404,0.0784414933091298,-0.505269917073481
"194",1.41441055056316,1.36775790621191,1.37431494773676,1.33902335682487,1.33902335682487,-0.457974511211782,0.0203559413731535,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.782706463091085,0.277991976397532,-0.508069161463891
"195",1.38344737345166,1.3764094315935,1.43782746125099,1.42863485213875,1.42863485213875,-0.596700203118439,-0.0314402557727826,2.58969538363278,-0.421741080129577,0.677390991619438,-0.951351724954127,0.359029276300937,-0.0615896811935021
"196",1.53012705768312,1.44670343547889,1.53106021231808,1.4335431101133,1.4335431101133,-0.659085966869903,0.0785270550908964,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.951351724954127,0.535062783091533,0.183344202967369
"197",1.46448853983418,1.41263787131217,1.54050566567653,1.49750611261645,1.49750611261645,-0.924049134175221,0.049043065946287,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.895136637666446,0.831362931826173,0.295313978583768
"198",1.55824656148862,1.52194106663031,1.63919408020871,1.5632106927377,1.5632106927377,-0.696656644071885,-0.0410026306304936,-0.270565189334768,-5.13935641832322,0.677390991619438,-0.951351724954127,0.377423402498783,-0.513667650244711
"199",1.5689099098541,1.52309995135334,1.6230718648471,1.59764632297655,1.59764632297655,-0.796401029669344,0.025933993373485,-0.270565189334768,-0.421741080129577,0.677390991619438,-1.00756681224181,0.310585680389228,-0.625637425861109
"200",1.61969876216043,1.65449541745704,1.71060493467823,1.71361898517183,1.71361898517183,-0.483349700495011,0.0633866282328538,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.726491375803404,0.684106777610524,0.0783725383269959
"201",1.62388508723629,1.58242489987401,1.67111322175921,1.61529959385126,1.61529959385126,-0.768541104801837,0.0474493368033349,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.164340502926598,0.920273605373142,0.292514734193358
"202",1.6565069210673,1.57763567985164,1.64139273992803,1.5423912164801,1.5423912164801,-0.835303967694808,0.025933993373485,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.557846113940362,1.07151801872702,0.0937683824742507
"203",1.59173714629801,1.50850032122635,1.56012939111144,1.47241157354677,1.47241157354677,-0.754356445445948,0.021949670516105,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.782706463091085,0.523407439575515,-0.526264250001556
"204",1.47728446150812,1.39070000777026,1.48016889264882,1.40203644388282,1.40203644388282,-0.861110182538575,0.0482462013748107,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.782706463091085,0.946884920657501,-0.422692207556387
"205",1.40580094606634,1.39996963332771,1.49808273488373,1.40757790493607,1.40757790493607,-0.84464823305535,-0.0736740780610066,-0.270565189334768,-0.421741080129577,0.677390991619438,0.0605198462241247,0.891496252798195,0.240728712970774
"206",1.55761476485533,1.49482784522544,1.52462772864933,1.43251396907911,1.43251396907911,-0.668948845872803,0.0211528059446293,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.33298576478964,1.04377211248092,0.52345239640218
"207",1.39900790202957,1.32226007267412,1.38514475898677,1.39166621167946,1.39166621167946,-0.813612087747087,-0.024268474629499,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.726491375803404,1.35595653467987,0.111963471011915
"208",1.31836182279621,1.34442966681297,1.40647835947906,1.38889548511095,1.38889548511095,-0.939872612640963,-0.155751128923028,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.951351724954127,0.922130208765074,-0.601843848542625
"209",1.41417359621806,1.38104424437222,1.48871878092025,1.42372683165097,1.42372683165097,-1.06785954472651,-0.103158067205617,-0.270565189334768,-0.421741080129577,0.677390991619438,-1.17621207410485,1.22877920233252,-0.358309586576958
"210",1.35667076627699,1.28912142317055,1.37390791489074,1.27601002436392,1.27601002436392,-1.00412999540396,-0.25137487750014,-0.270565189334768,-0.421741080129577,0.677390991619438,-1.11999698681717,1.46154225720993,0.317707933707048
"211",1.30517081397311,1.28495007158571,1.3776534427349,1.31408705519506,1.31408705519506,-1.06857868897725,-0.354967271792011,-0.270565189334768,-0.421741080129577,0.677390991619438,-1.17621207410485,1.57300722381444,0.302312089559793
"212",1.28100068879711,1.20407338191451,1.15495297900655,1.13367644069025,1.13367644069025,-0.610907911969545,-0.373295156935958,-0.270565189334768,-0.421741080129577,0.677390991619438,-1.06378189952949,1.90853671458972,0.289715489802948
"213",1.17910697133606,1.19936148524543,1.26235404446439,1.23239178579877,1.23239178579877,-0.92185021233162,-0.257749794071947,-0.270565189334768,-0.421741080129577,0.677390991619438,-1.23242716139253,1.66343068531039,-0.449285029265282
"214",1.30335426141179,1.35995597214019,1.37952633286745,1.41755218335148,1.41755218335148,-0.79898257313353,-0.226672075784386,-0.270565189334768,-0.421741080129577,0.677390991619438,-1.23242716139253,1.76251829596869,-0.288328476816709
"215",1.46835884416291,1.41889479054487,1.46429094747901,1.39443693824797,1.39443693824797,-0.849889688267455,-0.10634552549152,-0.270565189334768,-0.421741080129577,0.677390991619438,-2.01943838342006,2.06682934452408,0.440874686885086
"216",1.45003370868101,1.45442804619732,1.52047491553821,1.52988344495447,1.52988344495447,-0.935832036129609,-0.123079681492515,-0.270565189334768,-0.421741080129577,0.677390991619438,-1.79457803426934,2.40284017691949,0.477264863960415
"217",1.51164403425815,1.42793268550538,1.52275483851678,1.46544549264494,1.46544549264494,-1.09045957478574,-0.23384385692767,-0.270565189334768,-0.421741080129577,0.677390991619438,-1.23242716139253,3.0880299731753,0.625624816652143
"218",1.53849970783484,1.55098568017772,1.49604708209696,1.39665347358867,1.39665347358867,-0.787888851086098,-0.00673745405702853,-0.270565189334768,-0.421741080129577,0.677390991619438,-0.951351724954127,2.68428749851867,-0.422692207556387
"219",1.38518510447193,1.30063101589491,1.29272607361172,1.31036641318134,1.31036641318134,-0.892736394924366,0.0984486693777947,-0.270565189334768,-0.421741080129577,0.677390991619438,-1.23242716139253,3.65412209999311,-0.114775324611291
"220",1.35643381193189,1.28989393059006,1.41120096809043,1.36395942096791,1.36395942096791,-1.19068569483322,0.118370283664693,-0.270565189334768,-5.13935641832322,0.677390991619438,-1.23242716139253,3.94199877037546,0.939140188378059
"221",1.34537538431598,1.32310966398399,1.40256981655974,1.32144932737161,1.32144932737161,-1.13312188548093,0.091276888234511,-0.270565189334768,-0.421741080129577,0.677390991619438,-1.40107242325557,3.80557280261275,1.89788139209347
"222",1.31220081235498,1.2422329820374,1.33856901508285,1.29564235171802,1.29564235171802,-1.13505804307907,0.0394806910885755,-0.270565189334768,-0.421741080129577,0.677390991619438,-1.23242716139253,4.16186874614223,-0.183356812176335
